	id	text	misogynous	aggressiveness	clean
3638	3639	@Guidorizzi82 @sdrughi @GinoGinopinto64 @Isabella___xx I tuoi amichetti mi hanno spesso dato della troia della succhia cazzi, mi hanno augurato la morte e tu hai pure io coraggio di parlare ?? Dai levati dal cazzo su	0	0	@guidorizzi82 @sdrughi i tuoi amichetti mi troia cazzi mi la morte tu io cazzo
3639	3640	@anna_salvaje Trattasi di una lurida supremazia maschile. Il sesso ha tante sfaccettature, seppur senza amore non fa male a nessuno.  Lo stupro invece è un indelebile tatuaggio dell anima che la persona si porterà addosso a vIta!	0	0	trattasi una lurida supremazia il sesso tante sfaccettature amore nessuno lo un indelebile tatuaggio anima la persona si vita
3640	3641	@jeandeIarge almeno non ti chiamano figa di legno scusa	0	0	ti figa legno
3641	3642	sorella adolescente che ogni cazzo di mattina urla e si dispera, io non so che cazzo abbia ma sicuro non sta bene, capisco l’adolescenza, i suoi problemi ma non può far sempre ste scene porca puttana	0	0	sorella adolescente che ogni cazzo mattina urla si io cazzo l’adolescenza i suoi problemi scene puttana
3642	3643	@MAUMAU_1976 Per rispettare una certa progressione nell'insulto, nell'ordine ti direi: ateo, arricchito, culone e succhiacazzi #lelegante	0	0	una certa progressione insulto ordine ti culone succhiacazzi #
3643	3644	È UNA VESPA E IO SONO ALLERGICA CHE CAZZO TROIA BERTA BESTIE DI SATANA CHE COSA VOLETE DA ME ANDATE VIA	0	0	una vespa allergica che cazzo troia berta bestie di satana che cosa volete me andate via
3644	3645	Trasgressione non vuol dire Puttanone eh... #Uominiedonne	0	0	trasgressione puttanone # uominiedonne
3645	3646	@jason05_ @Ster317 Avevo letto puttanone	0	0	@ster317 puttanone
3646	3647	A volte ripenso alla voce off della pubblicità di Golden Lady che diceva “Come un puttanone” e mi chiedo se non fossi sotto effetto di sostanze psicotrope senza saperlo.	0	0	volte voce pubblicità golden lady che un puttanone mi effetto sostanze psicotrope
3647	3648	L'ex ministro Mario Landolfi prende a schiaffi l'inviato di Giletti [VIDEO] https://t.co/lUyAAgjqLn ok se ne sono andati a puttane tutti i vitalizzi!  ci sono azioni che possono essere soltanto a responsabiità personale	0	0	l'ex ministro mario landolfi schiaffi l'inviato giletti video https://t.co/luyaagjqln se ne puttane i vitalizzi ci azioni che responsabiità personale
3648	3649	#GF15 Fra tutte preferisco Alessia, potrebbe tirarsela di più, poteva scoprirsi di più come le altre, maha optato per un outfit meno da puttanone e un balletto meno provocante.	0	0	# gf15 tutte tutte preferisco alessia le altre maha un outfit puttanone un balletto
3649	3650	@InguaribilAcida Mannaggia la puttana! e scusa il torpiloquio ma tanto ho visto che non ti scandalizzi ??	0	0	la puttana scusa il torpiloquio ti
3650	3651	I cazzi vostri della vita reale lasciateli fuori da tuider puttana la.madonna. Ma guarda che cazzo mi fate scrivere.	0	0	i cazzi vita tuider puttana la.madonna cazzo mi
3651	3652	Porca puttana che cazzo vuol dire che è morto Avicii è un brutto scherzo che cazzo state dicendo	0	0	puttana che che cazzo avicii un brutto scherzo che cazzo
3652	3653	Ma che cazzo sta succedendo porca troia ma seriamente	0	0	che cazzo troia
3653	3654	Non mi faceva twittare, figlio di puttana che cazzo fai?	0	0	mi figlio puttana che che cazzo
3654	3655	che cazzo vuol dire che è morto Avicii porca troia	0	0	che cazzo avicii troia
3655	3656	@ioTatinoeArgo Sei sciccccc tu....anche quanto fai il puttanone	0	0	sciccccc tu quanto il puttanone
3656	3657	Throw back a quando non so come il mio iMessage era collegato a quello di mia mamma e le arrivò il messaggio di una mia vecchia amica che diceva letteralmente “LUIGI BRUTTA TROIA!”	0	0	throw back il mio imessage quello mamma le il messaggio una mia vecchia amica che luigi brutta troia
3657	3658	Mia mamma sta malissimo porca troia voglio morire	0	0	mamma troia
3658	3659	È SCOMPARSO UN RAGAZZO DI SOLI 28 ANNI CHE CAZZO VE NE FREGA DE ADESSO SONO TUTTI SUOI FAN O MENO MA PORCA TROIA USATE IL CERVELLO	0	0	scomparso un ragazzo soli anni che cazzo ve ne frega de cazzo ve ne frega de adesso tutti suoi fan o meno porca troia usate il il cervello
3659	3660	Ma che cazzo dite che è morto Avicii porca la puttana l’ho appena saputo	0	0	che cazzo che avicii la puttana l’
3660	3661	@MarioMandzukic9 Mario perché mi piace la figa se no ti scoperei! !!	0	0	@mariomandzukic9 mario mi la figa ti scoperei
3661	3662	Rega che schifo le feste porca troia VOGLIO ANDARE A CASA A DORMIREEEEEEEEEEEEEE	0	0	rega che le feste troia andare casa dormireeeeeeeeeeeeee
3662	3663	@meb Patetica... Di' la verità... Ma che cazzo te ne frega a te della squadra hokey di Bolzano? Una beata mazza! #svp#gigliofracico#MaiPiuPD	0	0	patetica la verità cazzo te ne te squadra hokey bolzano una beata mazza # svp#gigliofracico#maipiupd
3663	3664	@morettipaolo Ho avuto il buon senso di sfruttare la bolla immobiliare e, di una casa abbastanza schifosa, ne ho ricavate due normali, ma ora stanno perdendo molto valore. Saranno la mia pensione perché io non ne avrò una ufficiale, avendola spezzettata o	0	0	il buon senso la bolla una casa ne molto valore la mia pensione io ne una ufficiale
3664	3665	figa mia mamma non sa come si arriva alla mia scuola e la devo accompagnare. ma siamo seri?	0	0	figa mamma si scuola la
3665	3666	PULENDO LA TAZZA DEL WATER, OGGI MI SONO ACCORTO CHE BERLUSCONI È TORNATO A GALLEGGIARE!Questa è la considerazione che si è guadagnato Berlusconi nel Paese di Angela Merkel, definita da lui: la “Culona Inchiavabile”. https://t.co/Fy2OHbsFBf	0	0	pulendo la tazza del water mi accorto berlusconi tornato galleggiare!questa la considerazione che si berlusconi paese angela merkel lui la “culona
3666	3667	Sono stata soprannominata più volte una, testuali parole, figa di legno: SCUSATE SE MI FATE CAGARE E NON LA DO A CANI E PORCI	0	0	volte una parole figa legno scusate se mi fate cagare non la cani porci
3667	3668	‘Hai la mamma puttana’‘Che troione’‘Che puttanone’‘Che zoccola’‘Troia’‘Puttana’‘Figlio di puttana’‘Donnacce’‘Donnette’‘Donnetta da due soldi’Sono insulti sessisti.Nauseata. Sono nauseata.Dovete finirla.	0	0	la mamma puttana’‘che puttana’‘che troione’‘che puttanone’‘che puttana’‘donnacce’‘donnette’‘donnetta soldi’ insulti nauseata
3668	3669	La schifosa,ignobile,indegna,lurida, squallida, “vignetta” di Giannelli sul @Corriere di oggi. Inaccettabile https://t.co/yBg8LJ5JrZ	0	0	la schifosa vignetta giannelli @corriere inaccettabile https://t.co/ybg8lj5jrz
3669	3670	@ilberrettonero Ma se stai li da massimo due settimane, manco hai giocato semifinali e finali ma che cazzo parli berreeee. Vai ad accompagnare @Deejay_Manu98 a puttane	0	0	li li da massimo due settimane semifinali che cazzo berreeee @deejay_manu98 puttane
3670	3671	"I was not even good enough to be raped"" se non sei sottomessa come il patriarcato impone non sei degna di essere vittima ma te la sei cercata. Grazie @AsiaArgento per la tua forza #MeToo #slaypatriarchy https://t.co/qMglkaqlQC"""	0	0	was not even good enough be raped il patriarcato vittima te @asiaargento la tua forza # metoo # slaypatriarchy https://t.co/qmglkaqlqc
3671	3672	@andreastabene_ AHAHAHAHAHAHAHAHAHAHAHAH puttanone in cerca di soldi e potere.	0	0	ahahahahahahahahahahahah puttanone cerca soldi potere
3672	3673	Perché nn mettono un tappo normale nelle bottiglie da the invece di sto coso enorme da pompinara che se non faccio attenzione me sbrodolo. #odio #principessa#thefreddo	0	0	un tappo bottiglie pompinara che attenzione me # odio #odio # principessa#thefreddo
3673	3674	del mondo e porca puttana sono libera di avere I MIEI gusti soggettivi ed essere innamorata dei Queen o dei Black Sabbath, avere come sogno quello di un concerto di Beyoncé ma comunque ascoltarmi in macchina Tedua o Ghali o che ne so Benji e Fede A VOI CHE CAZZO FREGA	0	0	mondo puttana i miei gusti queen black sabbath sogno quello un concerto beyoncé macchina tedua ghali che ne benji fede a voi che cazzo frega
3674	3675	@myubari Ma che cazzo di problemi ha la gentePOI MATTONIPorca puttana ma dico io	0	0	@myubari cazzo problemi la gentepoi mattoniporca puttana io
3675	3676	“ah la faccia da pompinara” scherziamo? ma come vi permettete a dirle delle cose così sconce #Amici17 https://t.co/RxZ5dNDEfk	0	0	faccia pompinara vi cose sconce # amici17 https://t.co/rxz5dndefk
3676	3677	"@soemiade Lasciamo stare Asia Argento che fa cagare, questi appelli sono strumentali, è come se quando un partner italiano ammazza la sua"" donna, i musulmani ci chiedessero di prendere posizione. Io li manderei a cagare. Lo stesso posto dove purtroppo dev"	0	0	"@soemiade asia argento che questi appelli un partner la sua"" donna i musulmani ci posizione io li lo stesso posto"
3677	3678	dire ad emma che è una “pompinara” non sta ne in cielo, ne in terra ma come cazzo vi permettete stro*** #Amici17	0	0	emma che una “pompinara ne cielo ne terra cazzo vi stro # amici17
3678	3679	@serracchiani @pdnetwork Ma che cazzo dici?	0	0	@serracchiani @pdnetwork che cazzo
3679	3680	@meb ma che cazzo stai dicendo.....!!!	0	0	che cazzo
3680	3681	Se poi provo a dire qualcosa sull’arbitro arrivano i figli di puttana moralisti a dire che dobbiamo stare zitti che è colpa nostra! Cagatevi in mano e prendetevi a schiaffi porco Dio, ogni volta con questi è così! TAGLIAVENTO PEZZO DI MERDA #SpalRoma	0	0	qualcosa arbitro i figli puttana che colpa mano schiaffi dio ogni volta questi tagliavento pezzo merda # spalroma
3681	3682	"@soemiade Lasciamo stare Asia Argento che fa cagare, questi appelli mi lasciano un po' freddo. È come se quando un partner italiano ammazza la sua"" donna un musulmano venisse a chiedermi di prendere posizione.Lo manderei a cagare. Come purtroppo in questo"	0	0	"@soemiade asia argento che questi appelli mi un partner la sua"" donna un musulmano posizione lo questo"
3682	3683	@BebeRussle @zaynmalik Non era intenzionato, mi è uscito! Fatto sta che voglio vedere che cazzo ha combinato Zayn e perché questa storia non la serva quasi nessuno e porca puttana una serie sui 1D ! @zaynmalik  ti tartasserò fino alla fine dei miei giorni	0	0	@beberussle @zaynmalik mi fatto cazzo zayn questa storia la nessuno puttana una serie ti alla fine giorni
3683	3684	@wtunicorn @bettericardi Ma che cazzo vuoi porca troia	0	0	@wtunicorn @bettericardi che cazzo troia
3684	3685	Sì ma porca troia, ti sto cazzo dicendo che ho l'ansia, che ho bisogno di aiuto, MA EHY MANDAMI PURE IN POSTI DOVE PIUTTOSTO MI CALO CANDEGGINA IN GOLA PIUTTOSTO CHE ANDARE	0	0	troia ti l'ansia che bisogno aiuto ma ehy mandami pure posti dove mi calo candeggina gola piuttosto che andare
3685	3686	"A noi ci cercano a Cagliari e A LAZIO""...""A LAZIO""...ma porca troia che cazzo di disagio. ??? https://t.co/bFGaAgPJpG"""	0	0	"noi ci cagliari a lazio"" ""a lazio"" troia che cazzo disagio https://t.co/bfgaagpjpg"
3686	3687	@lizitika17 comunque non sei culona	0	0	@lizitika17 culona
3687	3688	@jup1897 @Superfly_Video Ma perché cazzo lascia fuori sempre Douglas costa porca di quella puttana maiala	0	0	@superfly_video cazzo douglas quella puttana maiala
3688	3689	@moschettopres @_Fartzilla @lauraboldrini Mi fa vergognare di appartenere al genere femminile. Lei e Asia Argento.	0	0	@moschettopres @_fartzilla @lauraboldrini mi genere lei asia argento
3689	3690	sono incazzata e mi sto riguardando le premiazioni. okay.1. mi sono rotta il cazzo dell'australia CHE CAZZO CI FA ALL'EUROVISION2. san marino non smette mai di cagare il cazzo3. porca puttana(due anni)	0	0	mi le premiazioni mi il cazzo australia che cazzo ci fa all' san marino il cazzo3 anni
3690	3691	MA CHE PROVA E'MA PORCA TROIAMA CHE CAZZO FATEVI PERDONO SOLO PER SEBASTIAN#AMICI17	0	0	ma che prova ma porca troiama che cazzo fatevi sebastian#amici17
3691	3692	LUCA TOMMASSINI MA CHE CAZZO TI DICE IL CERVELLO, IO SONO INDIGNATA, ORA ESCE SICURO ZIC, PORCA PUTTANA #Amici17	0	0	luca tommassini ma che cazzo ti il cervello io indignata ora esce sicuro zic porca puttana # amici17
3692	3693	Perche cazzo vi prendete i cani grossi se poi uscite tutta sera e li lasciate in casa da soli e piangono e abbaiano e la gente vuole dormire porca troia	0	0	cazzo vi i cani tutta sera li casa la gente troia
3693	3694	Madonna che sogno schifoso Che schifoCristoChe cazzo c'ho di sbagliato nel cervello porca troia	0	0	madonna sogno che schifocristoche che schifocristoche cazzo c' sbagliato cervello troia
3694	3695	@tom_longobardi @italiano201415 @lauraboldrini Nel mondo che vorrei la Boldrini dovrebbe riguardare questa foto allo stesso modo in cui Asia Argento farebbe con quella in cui slinguazza il dobermann.	0	0	@tom_longobardi mondo che la boldrini questa foto modo cui asia argento quella cui slinguazza il dobermann
3695	3696	"mia mamma che ma esci con l'ombelico di fuori come una puttana? Poi a giugno cosa fai?"" La mia è una maglia nera a maniche lunghe che fa vedere un po' di pancia perché i jeans non sono a vita altaBello il femminismo mi dicevano"""	0	0	mamma che l'ombelico una puttana giugno cosa la mia una maglia maniche che un po' pancia i jeans vita il femminismo mi
3696	3697	@lauraboldrini Vi riempite di paroloni su leggi che nessuno ha letto fino in fondo. Attaccate sempre la stessa persona. Mi chiedo ma perché cazzo la seguite se vi sta sulle balle? Io non seguo @matteosalvinimi perché secondo me spara una mare si cazzate.	0	0	@lauraboldrini vi paroloni leggi che nessuno fondo la stessa persona mi cazzo la se vi balle io me una mare si cazzate
3697	3698	"certi ragazzi fanno davvero schifo, si vantando dicendo w la figa"" o ""Ti sbatterei qui sul tavolo"", riportatemi al 1300 quando ci si innamorava  per il  cuor nobile."""	0	0	certi ragazzi si la figa ti tavolo riportatemi ci si il  cuor
3698	3699	@stanzaselvaggia Speriamo di no a casa anche akasc non lo sopporto il ragazzino troppo falso	0	0	@stanzaselvaggia casa akasc lo il ragazzino
3699	3700	@acmilan MA CHE CAZZO AVETE ANCORA DA PUBBLICARE PEZZI DI MERDA? MA VERGOGNATEVI INVECE DI RINGRAZIARE CHE NON MERITATE ALTRO CHE UNO STADIO DESERTO! INDEGNI FIGLI DI PUTTANA. SE VOLETE SCUSARVI DAVVERO, DIMETTETEVI TUTTI DAL PRIMO ALL'ULTIMO CHE HANNO MA	0	0	@acmilan ma che che cazzo avete ancora pubblicare pezzi merda vergognatevi invece ringraziare che meritate altro uno stadio deserto indegni figli puttana se volete scusarvi davvero dimettetevi tutti dal primo ultimo che hanno ma
3700	3701	RT @popolorossoner: @acmilan MA CHE CAZZO AVETE ANCORA DA PUBBLICARE PEZZI DI MERDA? MA VERGOGNATEVI INVECE DI RINGRAZIARE CHE NON MERITATE…	0	0	rt @acmilan ma che che cazzo avete ancora pubblicare pezzi merda vergognatevi invece ringraziare che non meritate
3701	3702	@AsiaArgento https://t.co/31AN8q8hai In Italia non devono più esserci discriminazioni! Ti prego Asia Argento accogli il mio appello! Serena	0	0	@asiaargento https://t.co/31an8q8hai italia discriminazioni ti asia argento il mio appello serena
3702	3703	"@lauraboldrini La stessa cultura alla quale TU ti sei sottomessa quando hai indossato il velo per rispetto"""""	0	0	la stessa cultura quale tu ti il velo rispetto
3703	3704	@SimoTarantino CAZZO DOVETE VINCERE OGGI CAZZO ALTRIMENTI E' INUTILE SETTIMANA PROSSIMA FORZA INTER DA UN NAPOLISTA CHE CAZZO CI VUOLE A FARE UN CAZZO DI GOL PORCA PUTTANA	0	0	dovete oggi cazzo altrimenti inutile settimana prossima forza inter un napolista che cazzo cazzo ci vuole fare un cazzo gol porca puttana
3704	3705	@lorenzogemi @bakerstreetgurl @danieldera0422 @tom_longobardi @lauraboldrini Tirano fuori tristi fatti di cronaca compiuti da vigliacchi assassini, quando in certi paesi, la donna è sottomessa e senza diritti, giustificato da un intero stato islamico! Olt	0	0	@bakerstreetgurl @danieldera0422 @tom_longobardi @lauraboldrini tirano cronaca assassini certi paesi la donna diritti un intero stato olt
3705	3706	#ChievoInter che cazzo vede in santon che io non vedo , ma porca troia manco in panchina dovrebbe stare	0	0	# #chievointer che cazzo santon che io troia manco panchina
3706	3707	@lauraboldrini Ma se è oscurantista e retrogada perché ti SEI SOTTOMESSA ti piacciono tanto e li vuoi a milioni a casa NOSTRA? https://t.co/oNIKk5Sv5d	0	0	@lauraboldrini ti sottomessa ti li milioni casa nostra
3707	3708	"#ungiornoinpretura e comunque, sentir dire da una suora mia mamma è una figlia di puttana e se vuoi sapere si chiama GioCulo"", davanti alla madre in questione, è stata una scena di un imbarazzo pazzesco."""	0	0	# ungiornoinpretura una suora mamma una figlia puttana si gioculo alla madre questione una scena un imbarazzo
3708	3709	Siete dei falsi, che cazzo di nervoso. https://t.co/LYfqHYgF0P	0	0	che cazzo
